tissue,week,mouse,pair,host.nk.naive,host.nk.activ,host.nk.cd69p,donor.nk.naive,donor.nk.activ,donor.nk.cd69p
Adrenals,8,64,32,0.071684588,0.35483871,0.326164875,0.046594982,0.161290323,0.028673835
Adrenals,8,65,33,0.038869258,0.48409894,0.049469965,0.014134276,0.360424028,0.038869258
Adrenals,8,66,33,0.01509434,0.071698113,0.00754717,0.079245283,0.637735849,0.181132075
Blood,1,59,30,0.326487466,0.123829659,0.023255814,0.429175476,0.083962549,0.008758683
Blood,1,60,30,0.691160015,0.109101082,0.014546811,0.132413279,0.043267438,0.007086908
Blood,1,61,31,0.338110559,0.102661597,0.017256508,0.474115238,0.056449254,0.010821878
Blood,1,62,31,0.659768716,0.076384662,0.01552039,0.195678637,0.049908704,0.005782106
Blood,8,63,32,0.461852305,0.163402693,0.021827825,0.304569563,0.026927785,0.018359853
Blood,8,64,32,0.282669571,0.142501556,0.029247044,0.32078407,0.231642813,0.026602365
Blood,8,65,33,0.6552877,0.156431462,0.04451874,0.094140419,0.040119655,0.005278902
Blood,8,66,33,0.079519305,0.01661979,0.004346714,0.64612631,0.211454871,0.036819228
Adrenals,4,67,34,0.049541284,0.456880734,0.255045872,0.056880734,0.165137615,0.016513761
Adrenals,4,68,34,0.120813397,0.525119617,0.168660287,0.062200957,0.089712919,0.034688995
Adrenals,4,69,35,0.069727891,0.584183673,0.178571429,0.045918367,0.102040816,0.021258503
Adrenals,4,70,35,0.106029106,0.453222453,0.214137214,0.118503119,0.066528067,0.041580042
Adrenals,4,71,36,0.032388664,0.091767881,0.020242915,0.083670715,0.642375169,0.128205128
Adrenals,4,72,36,0.07217695,0.135040745,0.023282887,0.048894063,0.554132712,0.168800931
Blood,4,67,34,0.331364829,0.103237095,0.030621172,0.461067367,0.045275591,0.026902887
Blood,4,68,34,0.471271394,0.064995925,0.045028525,0.306642217,0.082518337,0.028117359
Blood,4,69,35,0.471830986,0.112676056,0.027464789,0.339612676,0.026056338,0.021126761
Blood,4,70,35,0.388844622,0.027888446,0.042549801,0.412270916,0.089243028,0.037609562
Blood,4,71,36,0.298403886,0.095998149,0.02752718,0.488086977,0.05759889,0.03030303
Blood,4,72,36,0.492395437,0.066539924,0.026344378,0.309342749,0.085822922,0.017925041
Adrenals,0,73,0,0.152,0.788,0.0563,0,0,0
Adrenals,0,74,0,0.249,0.685,0.0682,0,0,0
Adrenals,0,75,0,0.108,0.769,0.123,0,0,0
Adrenals,0,76,0,0.108,0.784,0.112,0,0,0
Adrenals,0,77,0,0.115,0.719,0.16,0,0,0
Adrenals,0,78,0,0.136,0.769,0.0951,0,0,0
Adrenals,0,79,0,0.142,0.774,0.0822,0,0,0
Adrenals,0,80,0,0.116,0.736,0.147,0,0,0
Blood,0,73,0,0.8,0.0963,0.0997,0,0,0
Blood,0,74,0,0.781,0.128,0.0882,0,0,0
Blood,0,75,0,0.781,0.125,0.0899,0,0,0
Blood,0,76,0,0.809,0.0816,0.102,0,0,0
Blood,0,77,0,0.817,0.0972,0.0842,0,0,0
Blood,0,78,0,0.722,0.199,0.0632,0,0,0
Blood,0,79,0,0.845,0.0773,0.0762,0,0,0
Blood,0,80,0,0.665,0.216,0.11,0,0,0
Adrenals,0,81,0,0.219,0.76,0.0312,0,0,0
Adrenals,0,82,0,0.176,0.714,0.114,0,0,0
Adrenals,0,83,0,0.138,0.806,0.0708,0,0,0
Adrenals,0,84,0,0.0535,0.898,0.0481,0,0,0
Adrenals,0,85,0,0.215,0.726,0.0628,0,0,0
Blood,0,81,0,0.766,0.243,0.0225,0,0,0
Blood,0,82,0,0.686,0.332,0.029,0,0,0
Blood,0,83,0,0.712,0.283,0.0465,0,0,0
Blood,0,84,0,0.726,0.281,0.0341,0,0,0
Blood,0,85,0,0.794,0.213,0.0243,0,0,0
Adrenals,0,86,0,0.092,0.774,0.132,0,0,0
Adrenals,0,87,0,0.238,0.669,0.1,0,0,0
Adrenals,0,88,0,0.0902,0.769,0.141,0,0,0
Blood,0,86,0,0.853,0.106,0.0399,0,0,0
Blood,0,87,0,0.834,0.123,0.0407,0,0,0
Blood,0,88,0,0.675,0.255,0.0628,0,0,0
Adrenals,0,89,0,0.102,0.777,0.117,0,0,0
Adrenals,0,90,0,0.196,0.622,0.173,0,0,0
Adrenals,0,91,0,0.172,0.598,0.232,0,0,0
Blood,0,89,0,0.895,0.0676,0.0344,0,0,0
Blood,0,90,0,0.889,0.0788,0.0291,0,0,0
Blood,0,91,0,0.9,0.061,0.0377,0,0,0
Blood,0,92,0,0.838,0.102,0.0685,0,0,0
Blood,0,93,0,0.814,0.101,0.093,0,0,0
Blood,0,94,0,0.858,0.121,0.0241,0,0,0
Blood,0,95,0,0.918,0.0527,0.0337,0,0,0
Adrenals,0,92,0,0.143,0.717,0.153,0,0,0
Adrenals,0,93,0,0.214,0.625,0.167,0,0,0
Adrenals,0,94,0,0.222,0.672,0.109,0,0,0
Adrenals,0,95,0,0.206,0.685,0.122,0,0,0
