tissue,week,mouse,pair,host.tconv.naive,host.tconv.activ,host.tconv.cd69p,donor.tconv.naive,donor.tconv.activ,donor.tconv.cd69p
Pancreas,0,82,0,0.189,0.544,0.266,0,0,0
Pancreas,0,83,0,0.178,0.735,0.0696,0,0,0
Pancreas,0,85,0,0.567,0.286,0.146,0,0,0
Blood,0,86,0,0.579,0.417,0.0007,0,0,0
Blood,0,87,0,0.491,0.505,0.00097,0,0,0
Blood,0,88,0,0.736,0.26,0.0011,0,0,0
Pancreas,0,86,0,0.717,0.19,0.0923,0,0,0
Pancreas,0,87,0,0.275,0.578,0.148,0,0,0
Pancreas,0,88,0,0.692,0.223,0.0824,0,0,0
Blood,0,89,0,0.477,0.513,0.00056,0,0,0
Blood,0,90,0,0.475,0.516,0.00058,0,0,0
Blood,0,91,0,0.539,0.452,0.0014,0,0,0
Pancreas,0,89,0,0.141,0.469,0.39,0,0,0
Pancreas,0,90,0,0.474,0.369,0.157,0,0,0
Pancreas,0,91,0,0.518,0.364,0.114,0,0,0
Blood,0,92,0,0.832,0.17,0.0016,0,0,0
Blood,0,93,0,0.82,0.182,0.0019,0,0,0
Blood,0,94,0,0.774,0.228,0.002,0,0,0
Blood,0,95,0,0.697,0.302,0.0046,0,0,0
Pancreas,0,92,0,0.486,0.429,0.0944,0,0,0
Pancreas,0,93,0,0.403,0.399,0.203,0,0,0
Pancreas,0,94,0,0.312,0.552,0.145,0,0,0
Pancreas,0,95,0,0.319,0.529,0.164,0,0,0
