tissue,week,mouse,pair,host.cd8.naive,host.cd8.activ,host.cd8.cd69p,donor.cd8.naive,donor.cd8.activ,donor.cd8.cd69p
Blood,8,36,18,0.347492785,0.099657287,0.000901876,0.46780303,0.080357143,0.002795815
Blood,8,37,19,0.562403698,0.087680681,0.001907697,0.266123707,0.07946291,0.001467459
Blood,8,38,19,0.249490056,0.046277409,0.000254972,0.611677715,0.087901581,0.00299592
Spleen,8,33,17,0.347289353,0.246832136,0.042455911,0.203200523,0.119660353,0.024559112
Spleen,8,34,17,0.239649682,0.066480892,0.024946921,0.468949045,0.147691083,0.043922505
Spleen,8,35,18,0.31557377,0.151444184,0.06010929,0.270101483,0.144028103,0.046252927
Spleen,8,36,18,0.18298005,0.121882793,0.023534913,0.301278055,0.296913965,0.056421446
Spleen,8,37,19,0.375882572,0.096618357,0.070234114,0.309364548,0.089371981,0.046451133
Spleen,8,38,19,0.194012927,0.143326908,0.03163624,0.351060211,0.220886722,0.041047738
Blood,2,39,20,0.397725868,0.077369917,0.004449388,0.476208132,0.040415276,0.001977506
Blood,2,40,20,0.493641775,0.141504329,0.005952381,0.301948052,0.050730519,0.005005411
Blood,2,41,21,0.367289588,0.119713362,0.007446958,0.426443726,0.073907545,0.003934242
Blood,2,42,21,0.473044961,0.09833795,0.003942041,0.357234179,0.061367995,0.004261666
Blood,2,43,22,0.37289745,0.106483993,0.001627781,0.450623983,0.063483451,0.002984265
Blood,2,44,22,0.367015099,0.146470512,0.003742418,0.310362627,0.166473093,0.003355272
Spleen,2,39,20,0.412789038,0.031401656,0.050528119,0.426063374,0.028689695,0.042106766
Spleen,2,40,20,0.505288977,0.036486279,0.047984056,0.35351832,0.017170014,0.031273954
Spleen,2,41,21,0.393617021,0.029944838,0.046887313,0.436432887,0.033096927,0.051746782
Spleen,2,42,21,0.513385078,0.037383178,0.066529384,0.31490575,0.023285284,0.034373515
Spleen,2,43,22,0.422604909,0.024544735,0.021575614,0.471991291,0.025534442,0.02949327
Spleen,2,44,22,0.471194503,0.063160677,0.040961945,0.350290698,0.039772727,0.022727273
Blood,1,45,23,0.362404385,0.230078901,0.001626212,0.223333133,0.177979883,0.000903451
